product_id,realm,tag,score,basis,rationale,generated_at
preethi-ic-ic116,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
preethi-ic-ic116,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
preethi-ic-ic116,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Induction Cooktops' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-ic-ic116,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Induction Cooktops' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-ic-ic116,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Induction Cooktops' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-ic-ic116,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Induction Cooktops' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-ch-kh311,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Kitchen Chimneys' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-ch-kh311,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Kitchen Chimneys' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-ch-kh311,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-ch-kh311,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-ch-kh311,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
preethi-ch-kh311,CAPABILITY,Self-Cleaning,7,RULE_DERIVED,Observed spec field 'auto_clean'='motion-sensor auto-clean' (own SKU).,2026-08-27
preethi-ch-kh311,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
preethi-ch-kh311,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
preethi-ch-kh311,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
preethi-ch-kh317,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Kitchen Chimneys' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-ch-kh317,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Kitchen Chimneys' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-ch-kh317,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-ch-kh317,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-ch-kh317,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
preethi-ch-kh317,CAPABILITY,Self-Cleaning,7,RULE_DERIVED,Observed spec field 'auto_clean'='motion-sensor auto-clean' (inherited from family sibling (no own spec row)).,2026-08-27
preethi-ch-kh317,INTELLIGENCE,Unclassified,3,ESTIMATED_JUDGMENT,No spec data available for this SKU or its family to classify from.,2026-08-27
preethi-ch-kh317,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
preethi-ch-kh317,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
preethi-pc-pc024,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pressure Cookers' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-pc-pc024,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pressure Cookers' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-pc-pc024,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-pc-pc024,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-pc-pc024,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
preethi-pc-pc024,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
preethi-pc-pc024,MAINTENANCE,Ownership touch/maintenance burden,5,ESTIMATED_JUDGMENT,"Category baseline 4/10, +1 for observed consumable/coating/certification specs.",2026-08-27
preethi-pc-pc024,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
preethi-pc-pc024,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pressure Cookers' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-pc-pc024,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pressure Cookers' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-pc-pc024,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pressure Cookers' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-pc-pc024,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pressure Cookers' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-cw-kadai26,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Cookware' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-cw-kadai26,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Cookware' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-cw-kadai26,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-cw-kadai26,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-cw-kadai26,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
preethi-cw-kadai26,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
preethi-cw-kadai26,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,"Category baseline 4/10, +2 for observed consumable/coating/certification specs.",2026-08-27
preethi-cw-kadai26,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
preethi-cw-kadai26,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cookware' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-cw-kadai26,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cookware' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-cw-kadai26,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cookware' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-cw-kadai26,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cookware' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-cw-csw037,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Cookware' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-cw-csw037,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Cookware' category (rule-based estimate per world, not measured per-household).",2026-08-27
preethi-cw-csw037,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-cw-csw037,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
preethi-cw-csw037,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
preethi-cw-csw037,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
preethi-cw-csw037,MAINTENANCE,Ownership touch/maintenance burden,5,ESTIMATED_JUDGMENT,"Category baseline 4/10, +1 for observed consumable/coating/certification specs.",2026-08-27
preethi-cw-csw037,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
preethi-cw-csw037,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cookware' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-cw-csw037,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cookware' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-cw-csw037,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cookware' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
preethi-cw-csw037,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cookware' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0650-20,SPACE,Bedroom,9,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0650-20,SPACE,Living,8,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0650-20,SPACE,Bathroom,3,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0650-20,SPACE,Kitchen,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0650-20,MEDIUM,Air,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-air-ac0650-20,MEDIUM,Digital Information,4,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-air-ac0650-20,CAPABILITY,Air Filtration,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-air-ac0650-20,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
philips-air-ac0650-20,DIGITAL,Wi-Fi / App Connected,8,RULE_DERIVED,"connectivity spec: 'Wi-Fi, Air+ app'",2026-08-27
philips-air-ac0650-20,DIGITAL,Air+,7,RULE_DERIVED,"Named in connectivity spec: 'Wi-Fi, Air+ app'",2026-08-27
philips-air-ac0650-20,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,"Category baseline 5/10, +1 for observed consumable/coating/certification specs.",2026-08-27
philips-air-ac0650-20,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-air-ac0650-20,USER_JOB,Keep indoor air cleaner,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0650-20,USER_JOB,Respond to pollution episodes,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0650-20,NEED,health-related reassurance,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0650-20,NEED,comfort,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0651-10,SPACE,Bedroom,9,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0651-10,SPACE,Living,8,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0651-10,SPACE,Bathroom,3,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0651-10,SPACE,Kitchen,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0651-10,MEDIUM,Air,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-air-ac0651-10,MEDIUM,Digital Information,4,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-air-ac0651-10,CAPABILITY,Air Filtration,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-air-ac0651-10,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
philips-air-ac0651-10,DIGITAL,Wi-Fi / App Connected,8,RULE_DERIVED,"connectivity spec: 'Wi-Fi, Air+ app'",2026-08-27
philips-air-ac0651-10,DIGITAL,Air+,7,RULE_DERIVED,"Named in connectivity spec: 'Wi-Fi, Air+ app'",2026-08-27
philips-air-ac0651-10,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,"Category baseline 5/10, +1 for observed consumable/coating/certification specs.",2026-08-27
philips-air-ac0651-10,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-air-ac0651-10,USER_JOB,Keep indoor air cleaner,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0651-10,USER_JOB,Respond to pollution episodes,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0651-10,NEED,health-related reassurance,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0651-10,NEED,comfort,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac0850-41,SPACE,Bedroom,9,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0850-41,SPACE,Living,8,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0850-41,SPACE,Bathroom,3,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0850-41,SPACE,Kitchen,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Air / Climate Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-air-ac0850-41,MEDIUM,Air,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-air-ac0850-41,MEDIUM,Digital Information,4,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-air-ac0850-41,CAPABILITY,Air Filtration,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
