edge_id,from_id,from_type,relationship,to_id,to_type,association_class,direction,evidence_strength,evidence_state,context_ids,trigger_ids,source_ids,exact_source_location,rule_id,snapshot_id,confidence_state,strength_if_quantified,unit_if_quantified,created_at,notes
edge-00102,philips-air-ac3220-10,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00103,philips-air-ac3220-10,PRODUCT,HAS_CAPABILITY,ARCH_A1_DEDICATED_PURIFICATION,CAPABILITY,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-A-ARCHITECTURE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00104,philips-air-ac3220-10,PRODUCT,USES_INTELLIGENCE_LEVEL,INTEL_D3_ADAPTIVE,INTELLIGENCE,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-D-INTELLIGENCE,p0-census-2026-08-26,MEDIUM,,,2026-08-26,"ai_claim text references routine/history-based adaptation, not just a sensor threshold"
edge-00105,philips-air-ac3220-10,PRODUCT,USES_INTELLIGENCE_LEVEL,INTEL_D2_CONNECTED,INTELLIGENCE,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-D-INTELLIGENCE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00106,philips-air-ac3220-10,PRODUCT,USES_DIGITAL_LAYER,DIGITAL_CONNECTIVITY,DIGITAL,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-DIGITAL-LAYER,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00107,philips-air-ac3420-10,PRODUCT,BELONGS_TO,philips-air-climate,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00108,philips-air-ac3420-10,PRODUCT,FAMILY_MEMBER_OF,philips-air-pureprotect-water-3400,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00109,philips-air-ac3420-10,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00110,philips-air-ac3420-10,PRODUCT,HAS_CAPABILITY,ARCH_A2_PURIFICATION_HUMIDIFICATION,CAPABILITY,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-A-ARCHITECTURE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00111,philips-air-ac3420-10,PRODUCT,USES_INTELLIGENCE_LEVEL,INTEL_D1_REACTIVE,INTELLIGENCE,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-D-INTELLIGENCE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00112,philips-air-ac4220-12,PRODUCT,BELONGS_TO,philips-air-climate,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00113,philips-air-ac4220-12,PRODUCT,FAMILY_MEMBER_OF,philips-air-pureprotect-pro-4200,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00114,philips-air-ac4220-12,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00115,philips-air-ac4220-12,PRODUCT,HAS_CAPABILITY,ARCH_A1_DEDICATED_PURIFICATION,CAPABILITY,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-A-ARCHITECTURE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00116,philips-air-ac4220-12,PRODUCT,USES_INTELLIGENCE_LEVEL,INTEL_D0_MANUAL,INTELLIGENCE,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-D-INTELLIGENCE,p0-census-2026-08-26,MEDIUM,,,2026-08-26,"no sensor/ai_claim spec row captured for this SKU -- absence of evidence, not confirmed absence of feature"
edge-00117,philips-air-amf220-15,PRODUCT,BELONGS_TO,philips-air-climate,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00118,philips-air-amf220-15,PRODUCT,FAMILY_MEMBER_OF,philips-air-2000-3in1,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00119,philips-air-amf220-15,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00120,philips-air-amf220-15,PRODUCT,HAS_CAPABILITY,ARCH_A4_PURIFICATION_FAN_HEAT,CAPABILITY,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-A-ARCHITECTURE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00121,philips-air-amf220-15,PRODUCT,USES_INTELLIGENCE_LEVEL,INTEL_D0_MANUAL,INTELLIGENCE,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-D-INTELLIGENCE,p0-census-2026-08-26,MEDIUM,,,2026-08-26,"no sensor/ai_claim spec row captured for this SKU -- absence of evidence, not confirmed absence of feature"
edge-00122,philips-air-amf765-30,PRODUCT,BELONGS_TO,philips-air-climate,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00123,philips-air-amf765-30,PRODUCT,FAMILY_MEMBER_OF,philips-air-performer-7000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00124,philips-air-amf765-30,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00125,philips-air-amf765-30,PRODUCT,HAS_CAPABILITY,ARCH_A3_PURIFICATION_FAN,CAPABILITY,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-A-ARCHITECTURE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00126,philips-air-amf765-30,PRODUCT,USES_INTELLIGENCE_LEVEL,INTEL_D3_ADAPTIVE,INTELLIGENCE,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-D-INTELLIGENCE,p0-census-2026-08-26,MEDIUM,,,2026-08-26,"ai_claim text references routine/history-based adaptation, not just a sensor threshold"
edge-00127,philips-air-amf870-35,PRODUCT,BELONGS_TO,philips-air-climate,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00128,philips-air-amf870-35,PRODUCT,FAMILY_MEMBER_OF,philips-air-performer-8000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00129,philips-air-amf870-35,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00130,philips-air-amf870-35,PRODUCT,HAS_CAPABILITY,ARCH_A4_PURIFICATION_FAN_HEAT,CAPABILITY,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-A-ARCHITECTURE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00131,philips-air-amf870-35,PRODUCT,USES_INTELLIGENCE_LEVEL,INTEL_D3_ADAPTIVE,INTELLIGENCE,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-D-INTELLIGENCE,p0-census-2026-08-26,MEDIUM,,,2026-08-26,"ai_claim text references routine/history-based adaptation, not just a sensor threshold"
edge-00132,philips-air-ac5659-40,PRODUCT,BELONGS_TO,philips-air-climate,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00133,philips-air-ac5659-40,PRODUCT,FAMILY_MEMBER_OF,philips-air-5000i,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00134,philips-air-ac5659-40,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00135,philips-air-ac5659-40,PRODUCT,HAS_CAPABILITY,ARCH_A1_DEDICATED_PURIFICATION,CAPABILITY,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-A-ARCHITECTURE,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00136,philips-air-ac5659-40,PRODUCT,USES_INTELLIGENCE_LEVEL,INTEL_D0_MANUAL,INTELLIGENCE,Functional,DIRECTED,HIGH,DERIVED,,,,,RULE-LENS-D-INTELLIGENCE,p0-census-2026-08-26,MEDIUM,,,2026-08-26,"no sensor/ai_claim spec row captured for this SKU -- absence of evidence, not confirmed absence of feature"
edge-00137,philips-cf-bar305-00,PRODUCT,BELONGS_TO,philips-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00138,philips-cf-bar305-00,PRODUCT,FAMILY_MEMBER_OF,philips-cf-baristina,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00139,philips-cf-bar305-00,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00140,philips-cf-psa3218-01,PRODUCT,BELONGS_TO,philips-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00141,philips-cf-psa3218-01,PRODUCT,FAMILY_MEMBER_OF,philips-cf-barista-brew,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00142,philips-cf-psa3218-01,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00143,philips-cf-ep3347-90,PRODUCT,BELONGS_TO,philips-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00144,philips-cf-ep3347-90,PRODUCT,FAMILY_MEMBER_OF,philips-cf-series-3300,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00145,philips-cf-ep3347-90,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00146,philips-cf-ep8757-20,PRODUCT,BELONGS_TO,philips-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00147,philips-cf-ep8757-20,PRODUCT,FAMILY_MEMBER_OF,philips-cf-cafe-aromis-8000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00148,philips-cf-ep8757-20,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00149,lor-barista-cf-lm8018,PRODUCT,BELONGS_TO,lor-barista-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00150,lor-barista-cf-lm8018,PRODUCT,FAMILY_MEMBER_OF,lor-barista-cf-family,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00151,lor-barista-cf-lm8018,PRODUCT,BELONGS_TO,lor-barista,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00152,senseo-cf-original-nl,PRODUCT,BELONGS_TO,senseo-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00153,senseo-cf-original-nl,PRODUCT,FAMILY_MEMBER_OF,senseo-cf-original,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00154,senseo-cf-original-nl,PRODUCT,BELONGS_TO,senseo,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00155,saeco-cf-xelsis-suprema-sm8889,PRODUCT,BELONGS_TO,saeco-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00156,saeco-cf-xelsis-suprema-sm8889,PRODUCT,FAMILY_MEMBER_OF,saeco-cf-xelsis-suprema,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00157,saeco-cf-xelsis-suprema-sm8889,PRODUCT,BELONGS_TO,saeco,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00158,saeco-cf-xelsis-deluxe-sm8782,PRODUCT,BELONGS_TO,saeco-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00159,saeco-cf-xelsis-deluxe-sm8782,PRODUCT,FAMILY_MEMBER_OF,saeco-cf-xelsis-deluxe,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00160,saeco-cf-xelsis-deluxe-sm8782,PRODUCT,BELONGS_TO,saeco,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00161,saeco-cf-granaroma-sm6480,PRODUCT,BELONGS_TO,saeco-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00162,saeco-cf-granaroma-sm6480,PRODUCT,FAMILY_MEMBER_OF,saeco-cf-granaroma,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00163,saeco-cf-granaroma-sm6480,PRODUCT,BELONGS_TO,saeco,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00164,gaggia-cf-classicup,PRODUCT,BELONGS_TO,gaggia-coffee,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00165,gaggia-cf-classicup,PRODUCT,FAMILY_MEMBER_OF,gaggia-cf-classic,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00166,gaggia-cf-classicup,PRODUCT,BELONGS_TO,gaggia,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00167,philips-hs-hsp5500-02,PRODUCT,BELONGS_TO,philips-home-safety,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00168,philips-hs-hsp5500-02,PRODUCT,FAMILY_MEMBER_OF,philips-hs-5000series,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00169,philips-hs-hsp5500-02,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00170,philips-hs-hsp5300-01,PRODUCT,BELONGS_TO,philips-home-safety,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00171,philips-hs-hsp5300-01,PRODUCT,FAMILY_MEMBER_OF,philips-hs-5000series,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00172,philips-hs-hsp5300-01,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00173,philips-pet-paw5320-02,PRODUCT,BELONGS_TO,philips-pet-care,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00174,philips-pet-paw5320-02,PRODUCT,FAMILY_MEMBER_OF,philips-pet-series,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00175,philips-pet-paw5320-02,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00176,philips-pet-paw3210-02,PRODUCT,BELONGS_TO,philips-pet-care,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00177,philips-pet-paw3210-02,PRODUCT,FAMILY_MEMBER_OF,philips-pet-series,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00178,philips-pet-paw3210-02,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00179,philips-garden-rsl3000-10,PRODUCT,BELONGS_TO,philips-garden-care,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00180,philips-garden-rsl3000-10,PRODUCT,FAMILY_MEMBER_OF,philips-gardencare-3000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00181,philips-garden-rsl3000-10,PRODUCT,BELONGS_TO,philips,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00182,walita-af-na150-00,PRODUCT,BELONGS_TO,walita-kitchen,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00183,walita-af-na150-00,PRODUCT,FAMILY_MEMBER_OF,walita-af-1000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00184,walita-af-na150-00,PRODUCT,BELONGS_TO,philips-walita,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00185,walita-af-ri9270-90,PRODUCT,BELONGS_TO,walita-kitchen,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00186,walita-af-ri9270-90,PRODUCT,FAMILY_MEMBER_OF,walita-af-3000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00187,walita-af-ri9270-90,PRODUCT,BELONGS_TO,philips-walita,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00188,walita-af-ai551-09,PRODUCT,BELONGS_TO,walita-kitchen,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00189,walita-af-ai551-09,PRODUCT,FAMILY_MEMBER_OF,walita-af-5000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00190,walita-af-ai551-09,PRODUCT,BELONGS_TO,philips-walita,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00191,walita-cf-ep4441-53,PRODUCT,BELONGS_TO,walita-kitchen,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00192,walita-cf-ep4441-53,PRODUCT,FAMILY_MEMBER_OF,walita-cf-4400,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00193,walita-cf-ep4441-53,PRODUCT,BELONGS_TO,philips-walita,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00194,walita-cf-ep5441-55,PRODUCT,BELONGS_TO,walita-kitchen,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00195,walita-cf-ep5441-55,PRODUCT,FAMILY_MEMBER_OF,walita-cf-5400,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00196,walita-cf-ep5441-55,PRODUCT,BELONGS_TO,philips-walita,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00197,walita-fp-hr7304-90,PRODUCT,BELONGS_TO,walita-kitchen,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00198,walita-fp-hr7304-90,PRODUCT,FAMILY_MEMBER_OF,walita-fp-powerchop-1000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00199,walita-fp-hr7304-90,PRODUCT,BELONGS_TO,philips-walita,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00200,walita-vac-xc2011-01,PRODUCT,BELONGS_TO,walita-vacuums,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00201,walita-vac-xc2011-01,PRODUCT,FAMILY_MEMBER_OF,walita-vac-2000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00202,walita-vac-xc2011-01,PRODUCT,BELONGS_TO,philips-walita,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00203,walita-hum-hu1510-04,PRODUCT,BELONGS_TO,walita-climate,CATEGORY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,from products.csv category_id foreign key
edge-00204,walita-hum-hu1510-04,PRODUCT,FAMILY_MEMBER_OF,walita-hum-1000,FAMILY,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
edge-00205,walita-hum-hu1510-04,PRODUCT,BELONGS_TO,philips-walita,BRAND,Functional,DIRECTED,HIGH,OBSERVED,,,,,RULE-IDENTITY-BELONGS-TO,p0-census-2026-08-26,HIGH,,,2026-08-26,
